segments,specialities,features,combinations,description,order,rating,bestSeller,basketType,isActive,calls,callFrequency,capitalReq,avgStopLoss,callType,telegramChannelIds,w_e_segmentId,contentId,mentorId,title,publicationDate,tags,created_at,updated_at,contentBody,featuredImage,publicationDateEpoch,created_atEpoch,updated_atEpoch,cmsSlug,activationStatus,subscriptionId,name,image,videoUrl,seoTitle,jsonLD,subscriptionRating,alreadyRegistered,mentor
Equity,"Technical Analysis, Fundamental Analysis",Positional Trading,Options Segment - Yearly,,4,,No,0,Yes,2-3,Daily,25000,,"Intraday Trading, Positional Trading, Swing Trading, Long-Term Trading",,~50h81mf,12846,76,Options Segment by Research Aim,2025-05-16 16:17:37,,2025-05-16 16:17:37,2025-05-20 14:03:44,,https://signalz.pro/wp-content/uploads/2025/05/kundan-mishra-_option-segment_-thumbnail.jpg,1747392457,1747392457,1747730024,options-segment-by-research-aim,0,12846,Kundan Mishra,https://signalz.pro/wp-content/uploads/2025/05/kundan-mishra-_option-segment_-thumbnail.jpg,False,Options Segment by Research Aim,,0,False,
Future & Options,Swing Trading,Weekly one call,Swing Trading - Stock Options,"<blockquote><p>&nbsp;</p></blockquote>
",4,,No,0,Yes,4,Weekly,50000,5℅,"Positional Trading, Swing Trading",,f4d8fi,10209,43,Swing Trading - Stock Options,2025-01-31 13:39:30,,2025-01-31 13:39:30,2025-02-03 12:42:54,,http://signalz.pro/wp-content/uploads/2025/01/Vivek-Prashant-Swing-Trading-Stock-Options.png,1738310970,1738310970,1738566774,swing-trading-stock-options,0,10209,Vivek Prashant,http://signalz.pro/wp-content/uploads/2025/01/Vivek-Prashant-Swing-Trading-Stock-Options.png,False,Swing Trading - Stock Options,,0,False,
Future & Options,"Positional Trading, Technical Analysis and Data Analysis",Covers both Index and Stocks ,Futures Trading - Monthly,"<p>1. Index and stock futures both covered<br />
2. Positional trades only (No intraday)<br />
3. Method : Swing trading/Momentum trading with data analysis<br />
4. You can expect approximately 10-15 trading ideas per month</p>
",1,,No,0,Yes,3-4,Weekly,250000,2%-4%,Positional Trading,,~84i0bdk,5988,25,Futures Trading,2024-06-30 15:47:42,,2024-06-30 15:47:42,2025-02-18 13:07:51,,http://signalz.pro/wp-content/uploads/2024/06/kavanpatel_futurestrading.png,1719742662,1719742662,1739864271,futures-trading,0,5988,Kavan Patel,http://signalz.pro/wp-content/uploads/2024/06/kavanpatel_futurestrading.png,http://signalz.pro/wp-content/uploads/2025/02/Signalz-Kavan-Future-Trading.mp4,Futures Trading,,1,False,
Future & Options,"Positional Trading, Technical Analysis and Data Analysis",Covers both Index and Stocks ,Futures Trading - Quarterly,"<p>1. Index and stock futures both covered<br />
2. Positional trades only (No intraday)<br />
3. Method : Swing trading/Momentum trading with data analysis<br />
4. You can expect approximately 10-15 trading ideas per month</p>
",2,,No,0,Yes,3-4,Weekly,250000,2%-4%,Positional Trading,,~84i0bdk,5988,25,Futures Trading,2024-06-30 15:47:42,,2024-06-30 15:47:42,2025-02-18 13:07:51,,http://signalz.pro/wp-content/uploads/2024/06/kavanpatel_futurestrading.png,1719742662,1719742662,1739864271,futures-trading,0,5988,Kavan Patel,http://signalz.pro/wp-content/uploads/2024/06/kavanpatel_futurestrading.png,http://signalz.pro/wp-content/uploads/2025/02/Signalz-Kavan-Future-Trading.mp4,Futures Trading,,1,False,
Equity,"Technical Analysis, Fundamental Analysis",Swing Trading,Equity Investing - 1 month,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",1,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Swing Trading,Equity Investing - 2 months,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",2,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Swing Trading,Equity Investing - 3 months,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",3,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Intraday Trading,Equity Investing - 1 month,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",1,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Intraday Trading,Equity Investing - 2 months,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",2,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Intraday Trading,Equity Investing - 3 months,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",3,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Short Term Position BTST,Equity Investing - 1 month,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",1,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Short Term Position BTST,Equity Investing - 2 months,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",2,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"Technical Analysis, Fundamental Analysis",Short Term Position BTST,Equity Investing - 3 months,"<p>Unlock the power of disciplined equity investing with Aashish’s exclusive subscription, designed for traders and investors seeking consistent results in the stock market. This plan combines the strengths of both technical and fundamental analysis to deliver high-quality, actionable equity calls every trading day.</p>
<p>You’ll receive 2-3 expert-curated recommendations daily, focusing on intraday, positional, and swing trading opportunities. The plan is tailored for those starting with a capital of ₹50,000 and is ideal for anyone looking to maximize returns while managing risk efficiently.</p>
<p><strong>Key highlights include:</strong></p>
<p><span style=""text-decoration: underline;"">Comprehensive Coverage</span>: Strategies span intraday trading, swing trading, and short-term positions (BTST), ensuring you never miss out on market opportunities.</p>
<p><span style=""text-decoration: underline;"">Expert Insights</span>: Each call is backed by in-depth technical and fundamental research, giving you the confidence to make informed decisions.</p>
<p><span style=""text-decoration: underline;"">Mentor Access</span>: Get your queries answered directly by Aashish, ensuring continuous learning and support throughout your investment journey.</p>
<p><span style=""text-decoration: underline;"">Flexible Plans</span>: Choose from monthly or quarterly options, with attractive discounts and the ability to ask multiple questions each month.</p>
<p>Whether you’re an active trader or a cautious investor, this subscription empowers you to navigate the equity markets with clarity, discipline, and a proven strategy. Join now and take the next step towards smarter, more profitable investing!</p>
",3,,No,0,Yes,2-3,Daily,50000,,"Intraday Trading, Swing Trading",,~451n485,13409,78,Equity Investing by Aashish,2025-05-20 15:02:19,,2025-05-20 15:02:19,2025-05-21 18:50:44,,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,1747733539,1747733539,1747833644,equity-by-aashish,0,13409,Aashish Rajbir,https://signalz.pro/wp-content/uploads/2025/05/ashih-rajbir_thumbnail_equity-investing-2.jpg,False,Equity Investing by Aashish,,0,False,
Equity,"TechnoFunda Analysis, Valuations",Small Cap,Super Compounders,"<p>About the Product</p>
<p>This product is specifically designed for investors seeking long term capital appreciation and generate returns by investing in small cap segment of the market. The purpose is to beat the small cap index returns over a period of time.</p>
<p>The strategy revolves around finding out companies with some economic moat and businesses undergoing special situations or at their turnaround stage. The stock filtration process includes screening Businesses and their Management followed by Technofunda analysis of the company.</p>
<p>Our research is industry agnostic and we are open to consider opportunities across wide range of industries and sectors. The strategy shall follow top down approach in sector selection and bottom up approach for stock selection.</p>
<p>Potential Source of Alpha</p>
<ul>
<li>Finding out businesses with sustainable growth stories backed by Earning per share growth.</li>
<li>Companies with possibilities of demand explosion and margin expansions.</li>
<li>Focusing on businesses undergoing special situation and mispriced by market - providing margin of safety.</li>
</ul>
<p>Offerings include</p>
<p>- 20-25 stocks recommendations will be given in a year</p>
<p>- Holding period may vary from 12 months to 36 months</p>
<p>- Access to detailed research report</p>
<p>- Quarterly review of stocks along with rebalancing, if required</p>
<p>- Real Time updates, as and when required</p>
<p>- Priority support for the subscriber</p>
<p>&nbsp;</p>
<p><strong>Note: This product is not meant for short term traders. Average holding period is more than a year and the purpose is to create long term wealth.</strong></p>
",1,,Yes,0,Yes,1-2,Monthly,100000,20%,"Positional Trading, Long-Term Trading",,44cmo3l,9088,45,Super Compounders,2024-11-29 18:12:15,Longterm Investment,2024-11-29 18:12:15,2025-02-03 13:17:32,,http://signalz.pro/wp-content/uploads/2024/11/Signalz-Sumit-Sharma-Subcription.png,1732884135,1732884135,1738568852,super-compounders,0,9088,Sumit Sharma,http://signalz.pro/wp-content/uploads/2024/11/Signalz-Sumit-Sharma-Subcription.png,False,Super Compounders,,0,False,
Equity,"TechnoFunda Analysis, Valuations",Value Investing ,Super Compounders,"<p>About the Product</p>
<p>This product is specifically designed for investors seeking long term capital appreciation and generate returns by investing in small cap segment of the market. The purpose is to beat the small cap index returns over a period of time.</p>
<p>The strategy revolves around finding out companies with some economic moat and businesses undergoing special situations or at their turnaround stage. The stock filtration process includes screening Businesses and their Management followed by Technofunda analysis of the company.</p>
<p>Our research is industry agnostic and we are open to consider opportunities across wide range of industries and sectors. The strategy shall follow top down approach in sector selection and bottom up approach for stock selection.</p>
<p>Potential Source of Alpha</p>
<ul>
<li>Finding out businesses with sustainable growth stories backed by Earning per share growth.</li>
<li>Companies with possibilities of demand explosion and margin expansions.</li>
<li>Focusing on businesses undergoing special situation and mispriced by market - providing margin of safety.</li>
</ul>
<p>Offerings include</p>
<p>- 20-25 stocks recommendations will be given in a year</p>
<p>- Holding period may vary from 12 months to 36 months</p>
<p>- Access to detailed research report</p>
<p>- Quarterly review of stocks along with rebalancing, if required</p>
<p>- Real Time updates, as and when required</p>
<p>- Priority support for the subscriber</p>
<p>&nbsp;</p>
<p><strong>Note: This product is not meant for short term traders. Average holding period is more than a year and the purpose is to create long term wealth.</strong></p>
",1,,Yes,0,Yes,1-2,Monthly,100000,20%,"Positional Trading, Long-Term Trading",,44cmo3l,9088,45,Super Compounders,2024-11-29 18:12:15,Longterm Investment,2024-11-29 18:12:15,2025-02-03 13:17:32,,http://signalz.pro/wp-content/uploads/2024/11/Signalz-Sumit-Sharma-Subcription.png,1732884135,1732884135,1738568852,super-compounders,0,9088,Sumit Sharma,http://signalz.pro/wp-content/uploads/2024/11/Signalz-Sumit-Sharma-Subcription.png,False,Super Compounders,,0,False,
Equity,"TechnoFunda Analysis, Valuations",Compounding ,Super Compounders,"<p>About the Product</p>
<p>This product is specifically designed for investors seeking long term capital appreciation and generate returns by investing in small cap segment of the market. The purpose is to beat the small cap index returns over a period of time.</p>
<p>The strategy revolves around finding out companies with some economic moat and businesses undergoing special situations or at their turnaround stage. The stock filtration process includes screening Businesses and their Management followed by Technofunda analysis of the company.</p>
<p>Our research is industry agnostic and we are open to consider opportunities across wide range of industries and sectors. The strategy shall follow top down approach in sector selection and bottom up approach for stock selection.</p>
<p>Potential Source of Alpha</p>
<ul>
<li>Finding out businesses with sustainable growth stories backed by Earning per share growth.</li>
<li>Companies with possibilities of demand explosion and margin expansions.</li>
<li>Focusing on businesses undergoing special situation and mispriced by market - providing margin of safety.</li>
</ul>
<p>Offerings include</p>
<p>- 20-25 stocks recommendations will be given in a year</p>
<p>- Holding period may vary from 12 months to 36 months</p>
<p>- Access to detailed research report</p>
<p>- Quarterly review of stocks along with rebalancing, if required</p>
<p>- Real Time updates, as and when required</p>
<p>- Priority support for the subscriber</p>
<p>&nbsp;</p>
<p><strong>Note: This product is not meant for short term traders. Average holding period is more than a year and the purpose is to create long term wealth.</strong></p>
",1,,Yes,0,Yes,1-2,Monthly,100000,20%,"Positional Trading, Long-Term Trading",,44cmo3l,9088,45,Super Compounders,2024-11-29 18:12:15,Longterm Investment,2024-11-29 18:12:15,2025-02-03 13:17:32,,http://signalz.pro/wp-content/uploads/2024/11/Signalz-Sumit-Sharma-Subcription.png,1732884135,1732884135,1738568852,super-compounders,0,9088,Sumit Sharma,http://signalz.pro/wp-content/uploads/2024/11/Signalz-Sumit-Sharma-Subcription.png,False,Super Compounders,,0,False,
